customerID,DeviceProtection_No internet service,OnlineBackup_No internet service,OnlineSecurity_No internet service,InternetService_No,InternetService_Fiber optic,TechSupport_No,OnlineSecurity_No,PaymentMethod_Electronic check,Contract_Two year,Contract_Month-to-month,churn,MonthlyCharges,tenure
3370-HXOPH,0,0,0,0,1,1,1,1,0,1,0,76.1,3
9391-YZEJW,0,0,0,0,1,1,1,0,0,0,0,94.0,62
9958-MEKUC,0,0,0,0,1,0,0,0,1,0,0,103.95,72
4118-CEVPF,0,0,0,0,1,0,0,0,0,0,0,110.8,35
9114-VEPUF,0,0,0,0,1,1,0,1,0,0,0,96.1,62
0378-NHQXU,0,0,0,0,1,1,1,1,0,1,1,88.25,17
2194-IIQOF,0,0,0,0,0,0,0,0,1,0,0,89.3,71
7969-AULMZ,0,0,0,0,1,1,1,1,0,1,1,97.35,21
3410-MHHUM,0,0,0,0,1,1,1,1,0,0,0,94.4,44
2122-YWVYA,0,0,0,0,1,1,0,1,0,1,0,75.4,18
2968-SSGAA,0,0,0,0,1,1,1,1,0,1,1,100.6,10
4844-JJWUY,0,0,0,0,1,1,1,1,0,1,1,86.0,1
6777-TGHTM,0,0,0,0,1,1,0,0,0,0,1,106.95,53
3229-USWAR,0,0,0,0,0,0,0,0,0,0,0,79.95,34
8610-WFCJF,0,0,0,0,1,1,1,1,0,1,1,95.6,49
0383-CLDDA,0,0,0,0,0,0,0,0,1,0,0,85.35,69
7881-INRLC,0,0,0,0,1,1,1,0,0,1,1,100.85,45
9943-VSZUV,0,0,0,0,1,1,1,0,0,1,0,75.7,67
6172-FECYY,0,0,0,0,1,1,1,1,0,1,1,84.5,49
1455-HFBXA,0,0,0,0,1,0,0,0,1,0,0,91.6,52
9402-CXWPL,0,0,0,0,1,1,1,1,0,0,0,98.9,70
1628-BIZYP,0,0,0,0,1,1,1,1,0,1,0,85.0,1
1965-AKTSX,0,0,0,0,1,1,1,1,0,1,1,78.95,14
5343-SGUBI,0,0,0,0,1,1,1,0,0,0,0,80.2,52
7248-VZQLC,0,0,0,0,1,1,1,0,0,1,1,85.2,47
6156-UZDLF,0,0,0,0,1,0,0,0,0,0,0,87.15,26
5183-KLYEM,0,0,0,0,1,0,0,0,1,0,0,112.75,72
9355-NPPFS,0,0,0,0,1,1,1,1,0,1,0,78.8,26
0068-FIGTF,0,0,0,0,0,0,1,0,0,0,0,78.2,27
5965-GGPRW,0,0,0,0,1,1,0,0,1,0,0,105.25,72
8035-PWSEV,0,0,0,0,1,0,1,1,0,1,0,89.25,6
1356-MKYSK,0,0,0,0,0,0,0,0,0,1,0,78.65,6
5828-DWPIL,0,0,0,0,1,1,0,1,0,1,0,89.1,62
8398-TBIYD,0,0,0,0,1,0,0,0,1,0,0,84.7,72
0011-IGKFF,0,0,0,0,1,1,1,1,0,1,1,98.0,13
4192-GORJT,0,0,0,0,1,1,1,1,0,1,1,94.45,5
6496-SLWHQ,0,0,0,0,1,1,1,1,0,1,1,105.0,3
9912-GVSEQ,0,0,0,0,1,1,1,1,0,1,1,93.85,26
5383-MMTWC,0,0,0,0,1,1,1,1,0,1,1,84.0,8
9971-ZWPBF,0,0,0,0,1,0,1,1,0,1,0,108.9,34
9711-FJTBX,0,0,0,0,1,0,1,0,0,0,0,85.85,56
2202-CUYXZ,0,0,0,0,1,1,1,1,0,1,1,84.85,1
8421-WZOOW,0,0,0,0,1,0,1,0,0,1,0,95.3,57
1414-YADCW,0,0,0,0,1,0,0,0,1,0,0,84.6,70
5816-QVHRX,0,0,0,0,1,0,1,0,0,1,0,100.3,37
3640-PHQXK,0,0,0,0,1,1,1,1,0,1,1,89.9,31
6877-LGWXO,0,0,0,0,1,1,1,1,0,1,1,78.55,18
2957-JIRMN,0,0,0,0,1,1,1,1,0,0,0,84.45,62
3842-QTGDL,0,0,0,0,1,1,0,0,0,1,0,80.75,16
7163-OCEQI,0,0,0,0,0,0,1,0,0,0,0,78.65,22
8019-ENHXU,0,0,0,0,1,0,1,1,0,1,1,99.45,42
4673-KKSLS,0,0,0,0,1,0,0,1,0,1,0,87.6,31
4853-OITSN,0,0,0,0,1,1,0,1,0,1,0,89.15,5
2324-EFHVG,0,0,0,0,1,1,1,0,1,0,0,104.4,64
1522-VVDMG,0,0,0,0,1,0,1,1,0,1,1,89.75,7
0239-OXEXL,0,0,0,0,1,1,0,0,0,1,0,84.25,46
7049-GKVZY,0,0,0,0,0,0,0,0,0,0,0,79.85,17
9185-TQCVP,0,0,0,0,1,1,1,1,0,1,1,85.15,14
5271-DBYSJ,0,0,0,0,1,1,1,0,0,1,0,79.15,11
5567-WSELE,0,0,0,0,1,1,1,1,0,1,1,94.6,3
1472-TNCWL,0,0,0,0,1,1,1,1,0,1,0,94.7,36
8063-RJYNF,0,0,0,0,1,1,0,1,0,1,1,94.25,16
9661-ACXBS,0,0,0,0,1,1,0,1,0,1,1,105.2,42
2193-SFWQW,0,0,0,0,1,0,0,0,1,0,0,111.95,72
3462-BJQQA,0,0,0,0,1,1,1,1,0,1,0,89.75,6
6733-LRIZX,0,0,0,0,1,0,0,1,1,0,0,108.95,35
3727-RJMEO,0,0,0,0,1,1,1,1,0,1,1,82.85,6
3779-OSWCF,0,0,0,0,0,0,0,0,1,0,0,93.2,71
6736-DHUQI,0,0,0,0,1,1,0,0,0,0,0,84.8,67
6646-VRFOL,0,0,0,0,1,1,1,1,0,1,1,103.85,53
5685-IIXLY,0,0,0,0,1,1,1,1,0,1,1,83.6,5
5671-UUNXD,0,0,0,0,1,0,1,1,0,0,0,100.65,50
0956-ACVZC,0,0,0,0,1,1,1,0,0,0,0,94.1,54
4250-ZBWLV,0,0,0,0,1,0,1,1,0,0,1,108.45,68
0440-MOGPM,0,0,0,0,0,1,1,1,0,0,0,80.55,41
5095-AESKG,0,0,0,0,1,1,1,0,0,1,1,91.5,3
1871-MOWRM,0,0,0,0,1,0,0,0,0,1,1,80.85,12
9714-EDSUC,0,0,0,0,1,0,0,0,0,1,0,94.9,4
9090-SGQXL,0,0,0,0,1,1,1,1,0,1,1,105.3,68
6595-YGXIT,0,0,0,0,1,1,1,1,0,1,1,88.95,25
9835-ZIITK,0,0,0,0,1,0,1,1,0,0,1,110.85,66
8008-ESFLK,0,0,0,0,1,0,0,1,0,0,0,110.5,53
7537-CBQUZ,0,0,0,0,1,1,0,0,0,1,0,109.4,63
1555-DJEQW,0,0,0,0,1,0,0,0,1,0,1,114.2,70
1689-YQBYY,0,0,0,0,1,1,1,1,0,1,0,76.6,12
2959-FENLU,0,0,0,0,1,1,1,0,0,1,0,85.3,9
9253-QXKBE,0,0,0,0,1,1,1,1,0,1,1,94.45,29
0487-RPVUM,0,0,0,0,1,0,0,0,0,1,0,99.4,61
2516-XSJKX,0,0,0,0,0,0,0,1,1,0,0,78.45,41
9445-SZLCH,0,0,0,0,1,1,1,0,0,1,1,97.35,36
4884-ZTHVF,0,0,0,0,1,1,1,1,0,1,0,87.1,8
5349-IECLD,0,0,0,0,1,1,1,1,0,1,1,94.95,2
8097-OMULG,0,0,0,0,0,0,1,0,0,0,0,76.75,59
6013-BHCAW,0,0,0,0,0,0,1,0,1,0,0,81.0,61
0401-WDBXM,0,0,0,0,1,1,0,0,1,0,0,105.55,72
8085-MSNLK,0,0,0,0,1,0,0,0,1,0,0,113.95,62
9691-HKOVS,0,0,0,0,0,0,0,1,0,0,0,90.15,55
4523-WXCEF,0,0,0,0,1,1,1,1,0,1,1,101.1,59
5119-KEPFY,0,0,0,0,1,1,1,0,0,1,0,95.0,36
8775-LHDJH,0,0,0,0,1,1,1,1,0,1,1,90.6,1
9625-QNLUX,0,0,0,0,1,1,0,0,1,0,0,103.25,68
3097-NQYSN,0,0,0,0,1,1,1,0,0,1,1,86.85,2
4024-CSNBY,0,0,0,0,1,0,0,0,1,0,0,94.25,72
9114-DPSIA,0,0,0,0,0,0,0,0,1,0,0,81.0,72
4700-UBQMV,0,0,0,0,0,1,0,0,0,0,0,75.9,21
3565-UNOCC,0,0,0,0,1,1,1,0,0,1,1,99.05,29
4627-MIHJH,0,0,0,0,1,0,0,0,1,0,0,110.25,69
9795-NREXC,0,0,0,0,0,0,0,0,1,0,0,85.0,64
9249-FXSCK,0,0,0,0,1,0,0,0,0,0,1,111.25,52
9812-GHVRI,0,0,0,0,1,1,1,0,0,1,0,83.85,40
5553-AOINX,0,0,0,0,1,1,1,1,0,0,0,104.9,66
1228-ZLNBX,0,0,0,0,1,1,1,0,0,1,0,75.3,21
3831-YCPUO,0,0,0,0,1,0,0,0,1,0,0,109.5,72
9924-JPRMC,0,0,0,0,1,0,0,1,1,0,0,118.2,72
0623-EJQEG,0,0,0,0,1,0,0,1,0,0,0,93.55,65
0871-URUWO,0,0,0,0,1,1,1,0,0,1,1,102.25,13
9190-MFJLN,0,0,0,0,1,1,1,0,0,1,1,95.9,19
6198-PNNSZ,0,0,0,0,1,1,0,0,0,0,0,109.8,56
3317-VLGQT,0,0,0,0,1,1,1,1,0,1,0,78.1,14
1095-JUDTC,0,0,0,0,1,0,1,1,0,1,1,95.05,47
3726-TBHQT,0,0,0,0,1,0,0,0,1,0,0,114.0,71
4833-QTJNO,0,0,0,0,1,1,0,0,0,1,0,83.85,67
5385-SUIRI,0,0,0,0,1,1,0,1,0,1,1,104.2,52
2322-VCZHZ,0,0,0,0,1,1,0,1,0,1,0,90.0,23
4009-ALQFH,0,0,0,0,1,1,1,1,0,1,1,99.5,25
6383-ZTSIW,0,0,0,0,1,1,0,0,0,0,0,99.1,39
5222-IMUKT,0,0,0,0,1,1,1,1,0,1,0,91.05,32
7562-GSUHK,0,0,0,0,1,1,1,0,0,1,1,93.2,16
8901-UPRHR,0,0,0,0,1,0,1,0,1,0,0,109.2,72
0118-JPNOY,0,0,0,0,1,1,0,0,0,1,0,85.8,26
0725-CXOTM,0,0,0,0,0,0,0,0,0,0,0,89.65,36
3427-GGZZI,0,0,0,0,1,1,1,1,0,1,0,89.1,19
7779-ORAEL,0,0,0,0,0,0,0,0,1,0,0,75.15,45
4077-CROMM,0,0,0,0,1,0,1,1,0,1,1,104.2,31
3154-CFSZG,0,0,0,0,1,1,0,1,0,1,0,90.05,47
2868-MZAGQ,0,0,0,0,1,1,1,1,0,1,1,79.25,1
1658-XUHBX,0,0,0,0,1,1,1,0,0,1,0,88.75,59
2378-HTWFW,0,0,0,0,1,1,0,0,0,1,0,91.0,35
4377-VDHYI,0,0,0,0,1,1,0,1,0,0,0,90.8,32
0475-RIJEP,0,0,0,0,1,1,1,1,0,1,1,77.85,43
6328-ZPBGN,0,0,0,0,1,1,1,0,0,1,1,95.15,11
0201-MIBOL,0,0,0,0,1,1,0,0,1,0,0,102.4,66
4937-QPZPO,0,0,0,0,1,1,1,1,0,0,0,99.9,61
2925-VDZHY,0,0,0,0,0,0,0,0,1,0,0,88.7,72
8033-VCZGH,0,0,0,0,1,1,0,1,0,0,0,103.95,50
4789-KWMXN,0,0,0,0,1,0,0,0,0,0,1,110.85,47
4718-WXBGI,0,0,0,0,0,0,0,0,1,0,0,91.95,72
2867-UIMSS,0,0,0,0,1,1,1,1,0,1,1,80.5,1
5716-LIBJC,0,0,0,0,1,1,1,0,0,0,0,104.15,13
2868-LLSKM,0,0,0,0,1,0,1,0,0,0,0,83.65,68
2988-QRAJY,0,0,0,0,1,1,0,0,1,0,0,110.05,69
2856-NNASM,0,0,0,0,1,1,1,0,0,1,1,89.55,43
6458-CYIDZ,0,0,0,0,1,1,0,1,0,1,0,80.7,5
8559-CIZFV,0,0,0,0,0,0,0,0,0,0,1,77.5,21
1090-PYKCI,0,0,0,0,1,0,0,0,0,0,0,105.1,69
7547-EKNFS,0,0,0,0,1,1,1,0,0,1,1,95.25,42
2279-AXJJK,0,0,0,0,1,0,1,0,0,1,0,95.65,52
6769-DYBQN,0,0,0,0,1,1,0,1,0,1,1,85.0,46
0909-SELIE,0,0,0,0,0,0,0,0,1,0,0,80.8,61
4439-JMPMT,0,0,0,0,1,0,1,1,0,1,1,85.75,5
2446-BEGGB,0,0,0,0,1,1,1,1,0,1,1,98.25,6
1599-MMYRQ,0,0,0,0,1,1,0,0,0,0,0,81.45,62
0130-SXOUN,0,0,0,0,1,1,1,0,0,1,0,89.4,66
2330-PQGDQ,0,0,0,0,1,0,1,0,0,0,0,84.2,51
1452-UZOSF,0,0,0,0,1,0,0,0,1,0,0,106.1,72
6631-HMANX,0,0,0,0,0,0,1,0,1,0,0,85.45,72
3296-SILRA,0,0,0,0,1,1,1,0,0,1,1,76.4,1
9681-OXGVC,0,0,0,0,1,1,1,1,0,1,1,100.5,5
1932-UEDCX,0,0,0,0,1,1,1,0,0,1,0,100.6,33
0665-XHDJU,0,0,0,0,1,1,1,1,1,0,0,99.4,72
6521-YYTYI,0,0,0,0,1,1,1,1,0,1,1,93.3,1
8265-HKSOW,0,0,0,0,1,0,0,0,1,0,0,107.45,72
3544-FBCAS,0,0,0,0,0,1,0,0,1,0,0,83.6,72
5331-RGMTT,0,0,0,0,1,1,1,0,0,1,0,99.05,54
4759-PXTAN,0,0,0,0,0,0,1,1,0,0,0,80.1,59
3428-MMGUB,0,0,0,0,1,1,1,1,1,0,0,89.55,60
3705-RHRFR,0,0,0,0,1,1,0,0,1,0,0,99.15,69
9933-QRGTX,0,0,0,0,1,0,0,1,1,0,0,97.2,60
4476-OSWTN,0,0,0,0,1,0,0,0,0,0,0,110.55,69
2661-GKBTK,0,0,0,0,0,0,1,0,1,0,0,76.95,60
0824-VWDPO,0,0,0,0,1,1,0,0,0,0,0,96.75,45
2578-JQPHZ,0,0,0,0,1,0,1,0,1,0,0,100.1,44
5813-UECBU,0,0,0,0,1,1,1,0,0,1,1,83.85,33
6726-WEXXK,0,0,0,0,1,1,0,1,0,0,0,85.9,27
4685-ERGHK,0,0,0,0,1,1,1,1,0,0,0,86.9,57
7208-PSIHR,0,0,0,0,1,0,1,0,1,0,0,104.3,70
6956-SMUCM,0,0,0,0,1,1,0,0,0,1,1,99.0,3
2985-FMWYF,0,0,0,0,1,1,1,1,0,1,0,93.5,23
3223-WZWJM,0,0,0,0,1,1,1,1,0,1,1,83.95,26
3422-GALYP,0,0,0,0,1,1,1,1,0,1,0,79.45,2
9053-JZFKV,0,0,0,0,1,0,0,0,1,0,1,116.2,67
2530-ENDWQ,0,0,0,0,1,1,1,0,1,0,1,93.7,71
2890-WFBHU,0,0,0,0,0,0,0,0,0,0,0,79.85,59
0327-WFZSY,0,0,0,0,1,1,1,1,0,0,0,100.0,39
0864-FVJNJ,0,0,0,0,1,0,0,1,0,0,0,113.35,64
7356-IWLFW,0,0,0,0,1,1,1,0,0,1,0,80.0,46
9541-PWTWO,0,0,0,0,0,0,1,0,1,0,0,80.95,52
9250-WYPLL,0,0,0,0,1,1,1,1,0,1,1,75.55,5
6308-CQRBU,0,0,0,0,1,0,1,1,1,0,0,109.25,71
2754-XBHTB,0,0,0,0,1,1,1,0,0,1,1,77.65,9
1597-LHYNC,0,0,0,0,1,1,0,1,0,1,1,95.0,26
0186-CAERR,0,0,0,0,1,0,0,0,0,0,0,116.3,71
3162-KKZXO,0,0,0,0,1,1,1,1,0,0,0,100.15,55
7055-VKGDA,0,0,0,0,1,0,0,0,0,0,1,105.4,54
0754-UKWQP,0,0,0,0,1,1,1,1,0,1,1,95.85,2
7493-TPUWZ,0,0,0,0,1,1,1,1,0,1,1,79.15,1
8752-STIVR,0,0,0,0,1,1,1,1,0,1,1,79.0,4
0691-NIKRI,0,0,0,0,1,0,1,0,0,0,0,105.95,40
5022-JNQEQ,0,0,0,0,1,0,1,1,0,1,0,75.85,9
4558-FANTW,0,0,0,0,1,0,0,1,0,1,1,91.85,17
3736-BLEPA,0,0,0,0,1,0,1,0,0,0,0,91.25,28
4701-LKOZD,0,0,0,0,0,0,0,0,1,0,0,89.75,70
6603-QWSPR,0,0,0,0,1,0,1,0,1,0,0,104.4,46
9921-QFQUL,0,0,0,0,1,1,1,0,0,1,0,90.15,23
4378-MYPGO,0,0,0,0,1,1,0,0,1,0,0,105.25,68
8651-ENBZX,0,0,0,0,1,0,1,1,0,0,1,106.0,60
4129-LYCOI,0,0,0,0,1,0,1,1,1,0,0,104.0,67
2696-ECXKC,0,0,0,0,1,1,0,0,0,0,0,100.9,55
3323-CPBWR,0,0,0,0,1,0,1,0,0,1,0,96.9,23
9330-IJWIO,0,0,0,0,1,1,0,1,0,1,1,100.35,13
3384-CTMSF,0,0,0,0,1,1,1,1,0,1,0,104.1,47
1842-EZJMK,0,0,0,0,1,0,1,1,0,1,1,103.7,50
2347-WKKAE,0,0,0,0,1,1,0,1,0,1,0,94.4,42
3214-IYUUQ,0,0,0,0,1,0,0,0,0,0,0,93.7,61
1936-UAFEH,0,0,0,0,1,0,0,0,1,0,0,110.25,68
3587-PMCOY,0,0,0,0,1,1,0,1,0,0,0,98.9,10
8079-XRJRS,0,0,0,0,1,1,0,1,0,0,1,89.75,65
1027-LKKQQ,0,0,0,0,0,0,0,0,1,0,0,80.45,72
7148-XZPHA,0,0,0,0,1,0,1,1,0,1,0,79.4,55
8884-ADFVN,0,0,0,0,1,1,1,1,0,1,1,101.95,7
2720-WGKHP,0,0,0,0,1,1,1,1,0,1,1,94.0,2
6734-FQAJX,0,0,0,0,1,0,0,1,1,0,0,105.05,67
2869-ADAWR,0,0,0,0,1,1,1,0,0,1,1,89.3,45
0943-ZQPXH,0,0,0,0,1,1,1,0,0,1,0,92.95,44
0637-UBJRP,0,0,0,0,1,1,0,1,0,1,1,84.05,13
0940-OUQEC,0,0,0,0,1,1,1,0,0,1,1,80.7,10
2378-VTKDH,0,0,0,0,1,1,1,1,0,1,0,104.35,65
0702-PGIBZ,0,0,0,0,1,1,1,1,0,1,1,101.7,4
6656-GULJQ,0,0,0,0,0,0,0,0,1,0,0,83.55,72
6994-FGRHH,0,0,0,0,1,0,1,1,0,0,0,106.15,70
4000-VGMQP,0,0,0,0,0,1,1,0,0,0,0,78.95,38
3466-RITXD,0,0,0,0,1,1,0,0,0,1,0,92.4,26
3058-HJCUY,0,0,0,0,1,0,1,1,0,0,1,102.6,41
2974-GGUXS,0,0,0,0,1,1,1,0,0,1,0,91.95,36
3259-FDWOY,0,0,0,0,1,1,1,0,1,0,1,106.0,71
3258-ZKPAI,0,0,0,0,1,0,0,0,1,0,0,116.6,72
1428-IEDPR,0,0,0,0,1,0,0,1,1,0,0,109.3,52
5298-GSTLM,0,0,0,0,1,1,0,0,0,0,0,101.4,60
5748-RNCJT,0,0,0,0,1,0,1,0,1,0,1,106.5,69
6121-TNHBO,0,0,0,0,0,0,0,0,0,0,0,83.0,63
6519-ZHPXP,0,0,0,0,1,0,0,0,1,0,0,108.3,72
7739-LAXOG,0,0,0,0,1,1,1,0,0,1,1,91.05,32
9776-CLUJA,0,0,0,0,1,1,0,1,0,1,1,77.5,51
2486-WYVVE,0,0,0,0,0,0,1,0,0,0,0,79.3,31
3865-ZYKAD,0,0,0,0,1,1,0,0,0,1,0,84.9,69
1422-DGUBX,0,0,0,0,1,0,1,1,0,0,0,79.25,32
7560-QJAVJ,0,0,0,0,0,0,0,0,1,0,0,79.6,70
9137-UIYPG,0,0,0,0,1,0,0,1,0,1,0,106.9,35
2809-ZMYOQ,0,0,0,0,1,1,1,1,0,1,0,101.35,32
6302-JGYRJ,0,0,0,0,0,0,1,0,0,0,1,79.45,31
5339-PXDVH,0,0,0,0,1,1,0,1,0,1,0,90.65,4
2205-LPVGL,0,0,0,0,1,0,0,0,0,0,0,89.85,58
8782-NUUOL,0,0,0,0,0,0,0,0,0,0,0,79.0,60
3685-YLCMQ,0,0,0,0,1,0,1,1,0,0,1,104.65,58
4868-AADLV,0,0,0,0,1,0,0,1,0,0,0,116.25,66
9529-OFXHY,0,0,0,0,1,1,0,0,0,1,0,87.75,15
8634-MPHTR,0,0,0,0,1,1,1,1,0,1,1,100.05,47
2669-QVCRG,0,0,0,0,1,1,0,0,0,1,0,81.3,41
8761-NSOBC,0,0,0,0,1,0,1,1,0,1,1,100.55,44
0419-YAAPX,0,0,0,0,1,1,1,0,0,1,0,85.3,49
8413-VONUO,0,0,0,0,1,1,1,1,0,1,1,95.65,2
9494-MRNYX,0,0,0,0,1,1,1,1,0,1,0,75.05,10
1150-FTQGN,0,0,0,0,1,1,0,0,0,0,0,94.15,60
9223-UCPVT,0,0,0,0,1,1,1,1,0,1,1,94.4,1
5448-VWNAM,0,0,0,0,0,0,0,0,0,1,0,75.9,19
3518-FSTWG,0,0,0,0,1,1,0,0,1,0,0,109.55,72
9330-VOFSZ,0,0,0,0,1,0,1,0,1,0,0,110.8,60
5419-JPRRN,0,0,0,0,1,1,1,1,0,1,1,101.45,1
3644-QXEHN,0,0,0,0,1,1,1,1,0,1,0,97.0,13
2911-IJORQ,0,0,0,0,0,0,0,0,0,0,0,90.6,37
5998-DZLYR,0,0,0,0,1,0,1,0,1,0,0,94.35,61
2474-BRUCM,0,0,0,0,1,1,0,1,0,1,1,101.85,40
4062-HBMOS,0,0,0,0,1,1,1,1,0,1,0,103.05,52
0742-NXBGR,0,0,0,0,1,1,1,1,0,1,1,82.3,1
4753-PADAS,0,0,0,0,1,1,1,0,0,0,0,105.7,67
6110-OHIHY,0,0,0,0,1,1,1,1,0,1,1,79.25,3
5889-LFOLL,0,0,0,0,1,1,1,1,0,1,1,84.6,13
5708-EVONK,0,0,0,0,1,1,0,0,0,1,1,93.4,58
8708-XPXHZ,0,0,0,0,1,1,1,1,0,1,1,94.2,42
0572-ZJKLT,0,0,0,0,1,0,0,0,1,0,0,99.65,46
4184-VODJZ,0,0,0,0,1,1,1,1,0,0,0,91.35,63
0220-EBGCE,0,0,0,0,1,1,1,1,0,1,1,85.85,2
2754-VDLTR,0,0,0,0,1,1,1,1,0,1,1,95.2,10
3190-XFANI,0,0,0,0,1,0,1,0,0,0,1,100.6,49
1104-TNLZA,0,0,0,0,1,0,1,1,0,1,0,105.8,28
5195-KPUNQ,0,0,0,0,1,0,0,0,0,0,0,96.75,53
0520-FDVVT,0,0,0,0,1,1,1,0,0,0,1,102.35,35
1444-VVSGW,0,0,0,0,1,0,0,0,0,0,1,115.65,70
5712-PTIWW,0,0,0,0,1,0,1,1,0,1,1,79.85,2
3315-TOTBP,0,0,0,0,1,1,1,0,0,1,1,76.0,15
6661-HBGWL,0,0,0,0,1,1,1,0,0,1,1,104.75,42
1309-BXVOQ,0,0,0,0,1,0,1,1,0,1,1,106.1,21
6728-VOIFY,0,0,0,0,1,1,1,1,0,0,0,96.0,63
9317-WZPGV,0,0,0,0,1,1,1,0,0,1,1,79.75,2
8709-KRDVL,0,0,0,0,1,1,1,1,0,1,0,100.0,33
1427-VERSM,0,0,0,0,1,0,1,1,0,1,0,98.7,56
3621-CEOVK,0,0,0,0,1,1,1,1,0,1,1,100.2,14
1548-FEHVL,0,0,0,0,1,1,0,1,0,1,0,106.2,61
3795-CAWEX,0,0,0,0,1,0,0,0,1,0,0,116.55,70
6215-NQCPY,0,0,0,0,1,1,0,1,0,1,0,99.7,15
6258-PVZWJ,0,0,0,0,0,0,0,0,1,0,0,90.8,68
6969-MVBAI,0,0,0,0,1,1,1,1,0,1,0,90.1,9
3938-YFPXD,0,0,0,0,0,0,0,0,1,0,0,84.3,72
7696-AMHOD,0,0,0,0,0,1,1,0,0,0,0,78.0,49
9558-IHEZX,0,0,0,0,1,1,0,0,1,0,0,106.75,71
7426-GSWPO,0,0,0,0,1,1,0,0,0,1,0,103.5,64
5702-KVQRD,0,0,0,0,0,0,0,1,1,0,0,82.55,71
0083-PIVIK,0,0,0,0,0,0,0,1,0,0,0,81.25,64
0023-XUOPT,0,0,0,0,1,1,1,1,0,1,1,94.1,13
4909-JOUPP,0,0,0,0,1,0,1,0,1,0,0,109.7,72
4657-FWVFY,0,0,0,0,1,1,1,0,0,1,0,96.35,40
7632-MNYOY,0,0,0,0,1,0,1,0,0,0,1,110.9,66
6518-LGAOV,0,0,0,0,1,0,1,1,0,1,1,105.0,38
9696-RMYBA,0,0,0,0,1,1,1,0,0,1,0,80.1,5
9600-NAXZN,0,0,0,0,1,1,1,1,0,1,1,101.4,43
8822-KNBHV,0,0,0,0,0,1,0,0,0,0,0,83.45,48
8404-FYDIB,0,0,0,0,1,1,0,0,0,1,0,86.65,26
6457-USBER,0,0,0,0,1,1,1,1,0,1,1,80.8,1
9248-OJYKK,0,0,0,0,1,1,1,1,0,1,1,76.45,1
3398-FSHON,0,0,0,0,1,1,1,1,0,1,1,91.3,12
3319-DWOEP,0,0,0,0,1,1,1,1,0,1,1,95.75,6
9979-RGMZT,0,0,0,0,1,1,1,0,0,0,0,94.05,7
6437-UDQJM,0,0,0,0,0,1,0,0,1,0,0,84.1,72
1226-IENZN,0,0,0,0,1,1,1,1,0,1,0,78.75,16
1465-VINDH,0,0,0,0,1,1,1,0,0,1,1,102.1,10
4816-OKWNX,0,0,0,0,1,0,1,0,0,0,0,103.4,50
4747-LCAQL,0,0,0,0,0,0,0,0,0,1,0,79.0,25
0898-XCGTF,0,0,0,0,1,1,1,0,0,0,0,96.5,61
8722-PRFDV,0,0,0,0,0,1,0,0,1,0,0,77.55,71
1925-TIBLE,0,0,0,0,1,1,1,1,0,1,1,86.5,7
0818-OCPZO,0,0,0,0,1,1,1,1,0,1,1,81.45,27
3967-KXAPS,0,0,0,0,0,0,0,0,1,0,0,92.3,72
4480-MBMLB,0,0,0,0,1,1,1,0,0,0,0,104.8,36
0822-QGCXA,0,0,0,0,0,0,1,1,0,1,0,83.85,27
0872-NXJYS,0,0,0,0,1,1,1,1,0,1,1,79.55,9
2832-KJCRD,0,0,0,0,1,0,1,1,0,1,0,103.65,38
3588-WSTTJ,0,0,0,0,1,1,0,1,0,1,0,99.05,35
5090-EMGTC,0,0,0,0,1,0,1,0,1,0,0,100.05,59
5274-XHAKY,0,0,0,0,1,1,0,0,0,1,0,94.3,41
9412-ARGBX,0,0,0,0,1,0,1,0,1,0,1,95.5,48
1389-CXMLU,0,0,0,0,1,1,1,1,0,1,1,91.05,3
9589-ABEPT,0,0,0,0,1,0,1,0,1,0,0,92.45,69
4670-TABXH,0,0,0,0,1,0,1,0,1,0,0,109.75,72
5561-NWEVX,0,0,0,0,1,1,1,1,0,1,1,79.2,2
8561-NMTBD,0,0,0,0,1,0,1,0,0,0,0,112.35,67
5161-XEUVX,0,0,0,0,1,0,1,0,1,0,0,94.3,37
4526-RMTLL,0,0,0,0,0,0,0,0,1,0,0,76.15,8
4566-NECEV,0,0,0,0,1,1,1,1,0,1,0,96.55,5
8080-POTJR,0,0,0,0,0,1,0,0,0,0,0,79.3,30
6906-MPARY,0,0,0,0,1,0,1,0,0,0,0,89.6,40
8107-RZLNV,0,0,0,0,1,1,1,0,1,0,0,106.3,72
0516-OOHAR,0,0,0,0,1,1,1,0,0,0,0,100.35,28
2027-CWDNU,0,0,0,0,1,0,1,1,0,1,0,85.6,18
9912-OMZDS,0,0,0,0,1,1,1,1,0,0,0,106.15,59
7103-IPXPJ,0,0,0,0,1,0,1,1,0,0,0,99.4,50
3545-CNWRG,0,0,0,0,1,1,1,1,0,1,0,98.35,49
1785-BPHTP,0,0,0,0,1,1,1,1,0,1,0,85.45,28
4989-LIXVT,0,0,0,0,1,1,1,1,0,1,0,95.9,68
7315-WYOAW,0,0,0,0,1,0,1,1,0,1,0,100.75,13
1173-XZPYF,0,0,0,0,1,1,1,1,0,1,0,89.2,11
3768-NLUBH,0,0,0,0,1,1,1,1,0,1,1,100.6,57
8676-TRMJS,0,0,0,0,1,1,1,0,0,1,1,75.0,3
9530-GRMJG,0,0,0,0,0,0,1,1,1,0,0,84.1,70
6898-RBTLU,0,0,0,0,0,0,1,0,1,0,0,79.3,49
